user_id,faculty,role,material_title,material_type,action,action_date,duration_min,rating
U1812,ФИС,студент,Database Design,практикум,читання,2025-04-18,10.6,1
U1813,ФКБ,викладач,ML Intro,електронна книга,пошук,2025-05-01,8.2,2
U1814,ФИС,студент,Data Science Guide,відеолекція,завершення,2025-01-26,14.3,2
U1815,ФИС,студент,Database Design,практикум,пошук,2025-09-07,7.3,1
U1816,ФЕП,студент,Data Science Guide,практикум,завершення,2025-06-04,8.6,3
U1817,ФКБ,студент,Digital Logic,практикум,пошук,2025-07-17,11.1,5
U1818,ФИС,студент,Digital Logic,відеолекція,пошук,2025-02-11,14.4,2
U1819,ФЕН,студент,Python Basics,підручник,читання,2025-10-24,12.6,1
U1820,ФИС,викладач,Python Basics,практикум,пошук,2025-07-04,3.0,3
U1821,ФИТ,студент,Cybersecurity 101,відеолекція,завершення,2025-11-17,10.0,5
U1822,ФЕП,викладач,Digital Logic,стаття,перерва,2025-06-06,12.7,5
U1823,ФКБ,викладач,ML Intro,електронна книга,пошук,2025-11-26,9.6,1
U1824,ФЕП,студент,Big Data Systems,підручник,перерва,2025-04-20,3.5,5
U1825,ФИС,студент,Digital Logic,електронна книга,початок,2025-02-17,3.4,2
U1826,ФИТ,викладач,Python Basics,електронна книга,пошук,2025-03-30,14.4,1
U1827,ФИТ,викладач,Python Basics,відеолекція,перерва,2025-05-14,0.9,1
U1828,ФИТ,студент,Algorithms and Structures,електронна книга,пошук,2025-11-16,14.8,5
U1829,ФИС,викладач,Database Design,підручник,перерва,2025-05-29,9.7,2
U1830,ФЕН,студент,Data Science Guide,стаття,початок,2025-01-31,5.0,1
U1831,ФЕН,викладач,Big Data Systems,практикум,перерва,2025-02-08,11.6,3
U1832,ФИТ,викладач,Cybersecurity 101,підручник,читання,2025-04-07,6.8,5
U1833,ФИТ,студент,Data Science Guide,відеолекція,завершення,2025-02-19,14.4,1
U1834,ФКБ,студент,Digital Logic,практикум,початок,2025-09-27,1.9,1
U1835,ФИТ,студент,Algorithms and Structures,підручник,завершення,2025-07-28,7.2,3
U1836,ФЕН,викладач,ML Intro,відеолекція,початок,2025-03-11,12.7,5
U1837,ФЕП,студент,Algorithms and Structures,відеолекція,перерва,2025-05-16,11.3,3
U1838,ФИТ,студент,Big Data Systems,стаття,початок,2025-04-24,8.8,2
U1839,ФЕП,викладач,Algorithms and Structures,стаття,перерва,2025-10-04,0.8,1
U1840,ФИС,викладач,Big Data Systems,практикум,завершення,2025-06-16,13.4,4
U1841,ФЕН,викладач,Big Data Systems,електронна книга,читання,2025-01-26,4.7,3
U1842,ФЕП,студент,Data Science Guide,практикум,початок,2025-02-09,8.0,4
U1843,ФЕП,студент,Data Science Guide,практикум,пошук,2025-11-05,13.8,2
U1844,ФИТ,викладач,Cybersecurity 101,стаття,перерва,2025-06-23,14.3,2
U1845,ФИС,викладач,Algorithms and Structures,відеолекція,перерва,2025-02-13,2.5,4
U1846,ФЕП,викладач,Database Design,електронна книга,перерва,2025-05-16,7.6,3
U1847,ФЕП,студент,Algorithms and Structures,підручник,пошук,2025-10-16,3.7,4
U1848,ФЕН,викладач,Algorithms and Structures,підручник,читання,2025-02-04,3.5,3
U1849,ФИТ,студент,Database Design,відеолекція,завершення,2025-10-27,0.9,5
U1850,ФИС,викладач,ML Intro,підручник,читання,2025-03-11,7.7,1
U1851,ФИТ,студент,Python Basics,стаття,початок,2025-04-05,9.3,1
U1852,ФЕН,студент,Cybersecurity 101,відеолекція,пошук,2025-02-28,10.2,4
U1853,ФЕП,викладач,ML Intro,відеолекція,перерва,2025-07-26,8.7,3
U1854,ФЕП,викладач,Big Data Systems,підручник,завершення,2025-10-25,14.9,2
U1855,ФИС,викладач,ML Intro,практикум,завершення,2025-11-08,12.3,1
U1856,ФКБ,студент,Database Design,практикум,початок,2025-07-13,6.0,1
U1857,ФЕП,викладач,Algorithms and Structures,відеолекція,завершення,2025-02-19,9.4,2
U1858,ФЕН,викладач,Data Science Guide,електронна книга,читання,2025-11-09,7.3,5
U1859,ФЕН,викладач,Digital Logic,стаття,початок,2025-05-26,4.2,1
U1860,ФИТ,студент,Data Science Guide,відеолекція,читання,2025-06-03,13.1,3
U1861,ФЕН,викладач,Big Data Systems,електронна книга,початок,2025-04-10,3.9,4
U1862,ФИС,викладач,Database Design,електронна книга,читання,2025-06-22,13.6,4
U1863,ФЕН,викладач,ML Intro,практикум,завершення,2025-02-11,3.7,1
U1864,ФИС,студент,Data Science Guide,практикум,читання,2025-09-03,13.7,4
U1865,ФИС,викладач,Database Design,відеолекція,читання,2025-05-06,12.5,2
U1866,ФИС,студент,Data Science Guide,електронна книга,читання,2025-07-08,14.3,4
U1867,ФЕП,студент,Algorithms and Structures,практикум,завершення,2025-09-19,8.3,2
U1868,ФИС,викладач,Data Science Guide,стаття,читання,2025-08-24,2.5,3
U1869,ФЕП,викладач,Digital Logic,відеолекція,завершення,2025-11-15,13.2,2
U1870,ФЕП,студент,Cybersecurity 101,відеолекція,початок,2025-09-17,10.0,1
U1871,ФИТ,викладач,Big Data Systems,стаття,читання,2025-07-17,12.1,1
U1872,ФЕП,студент,Digital Logic,електронна книга,завершення,2025-03-08,10.0,5
U1873,ФИС,викладач,Python Basics,відеолекція,перерва,2025-02-25,10.4,3
U1874,ФИС,студент,Cybersecurity 101,відеолекція,перерва,2025-06-17,1.2,1
U1875,ФИС,викладач,Algorithms and Structures,підручник,початок,2025-06-03,11.6,1
U1876,ФЕН,викладач,Big Data Systems,стаття,початок,2025-09-05,14.9,2
U1877,ФИТ,студент,Big Data Systems,практикум,перерва,2025-07-06,6.7,5
U1878,ФИТ,викладач,Database Design,електронна книга,завершення,2025-05-29,8.3,5
U1879,ФЕН,студент,Python Basics,практикум,читання,2025-01-31,1.1,3
U1880,ФЕП,викладач,ML Intro,електронна книга,пошук,2025-08-21,13.6,5
U1881,ФЕП,студент,Python Basics,стаття,початок,2025-07-05,2.6,3
U1882,ФЕП,викладач,Big Data Systems,практикум,пошук,2025-07-19,8.9,3
U1883,ФКБ,викладач,ML Intro,підручник,початок,2025-02-28,14.5,5
U1884,ФИТ,викладач,Digital Logic,практикум,перерва,2025-05-23,7.3,2
U1885,ФКБ,викладач,ML Intro,електронна книга,початок,2025-02-08,11.5,2
U1886,ФКБ,студент,Database Design,відеолекція,перерва,2025-06-13,6.1,4
U1887,ФЕН,викладач,Digital Logic,електронна книга,читання,2025-03-16,1.4,2
U1888,ФИС,студент,Algorithms and Structures,підручник,пошук,2025-02-20,3.7,2
U1889,ФИТ,студент,Database Design,електронна книга,завершення,2025-03-31,8.5,4
U1890,ФИС,викладач,Big Data Systems,підручник,читання,2025-09-12,7.8,1
U1891,ФИС,викладач,Database Design,електронна книга,початок,2025-08-31,12.1,3
U1892,ФИТ,викладач,Data Science Guide,відеолекція,пошук,2025-04-16,12.9,1
U1893,ФЕН,викладач,ML Intro,відеолекція,перерва,2025-08-03,1.7,5
U1894,ФИТ,студент,Big Data Systems,підручник,завершення,2025-04-23,7.1,1
U1895,ФЕН,викладач,Database Design,стаття,перерва,2025-04-11,6.1,4
U1896,ФИТ,студент,Cybersecurity 101,підручник,пошук,2025-03-28,14.7,3
U1897,ФЕП,викладач,ML Intro,відеолекція,завершення,2025-05-17,2.9,5
U1898,ФКБ,студент,Algorithms and Structures,практикум,перерва,2025-07-09,1.5,3
U1899,ФЕН,студент,Python Basics,підручник,початок,2025-05-12,8.5,5
U1900,ФЕП,студент,Big Data Systems,практикум,завершення,2025-01-07,10.8,3
U1901,ФКБ,студент,Digital Logic,електронна книга,перерва,2025-03-07,3.1,1
U1902,ФЕП,викладач,Python Basics,підручник,пошук,2025-03-15,6.6,2
U1903,ФЕП,студент,Python Basics,підручник,початок,2025-05-02,4.3,1
U1904,ФИТ,студент,ML Intro,відеолекція,перерва,2025-09-10,3.2,5
U1905,ФИТ,студент,Big Data Systems,практикум,завершення,2025-07-30,13.7,4
U1906,ФКБ,студент,Database Design,електронна книга,читання,2025-09-11,3.3,1
U1907,ФИТ,викладач,Python Basics,практикум,початок,2025-04-02,8.8,5
U1908,ФЕП,студент,Data Science Guide,електронна книга,читання,2025-08-19,4.1,2
U1909,ФИС,викладач,Data Science Guide,відеолекція,початок,2025-05-19,10.4,3
U1910,ФЕН,викладач,Cybersecurity 101,відеолекція,завершення,2025-07-23,7.3,1
U1911,ФЕП,студент,Database Design,електронна книга,читання,2025-08-01,9.6,5
U1912,ФЕП,викладач,Algorithms and Structures,практикум,перерва,2025-04-15,14.0,4
U1913,ФЕП,викладач,Digital Logic,відеолекція,пошук,2025-08-20,5.0,2
U1914,ФИС,викладач,Data Science Guide,підручник,читання,2025-08-27,0.6,2
U1915,ФЕН,викладач,Big Data Systems,стаття,пошук,2025-07-22,2.7,4
U1916,ФЕП,викладач,Digital Logic,підручник,початок,2025-04-19,11.0,5
U1917,ФЕН,студент,Algorithms and Structures,підручник,перерва,2025-03-10,5.5,1
U1918,ФИТ,студент,Algorithms and Structures,практикум,завершення,2025-10-10,6.9,4
U1919,ФЕП,викладач,Python Basics,підручник,пошук,2025-10-19,14.8,3
U1920,ФЕН,викладач,Digital Logic,стаття,читання,2025-05-28,1.2,1
U1921,ФКБ,викладач,Algorithms and Structures,підручник,пошук,2025-04-03,11.0,3
U1922,ФИС,студент,ML Intro,практикум,пошук,2025-02-16,14.8,3
U1923,ФИС,студент,Digital Logic,практикум,читання,2025-03-13,12.1,3
U1924,ФИС,студент,Algorithms and Structures,електронна книга,завершення,2025-04-24,12.3,4
U1925,ФИТ,викладач,Python Basics,практикум,перерва,2025-10-12,1.4,5
U1926,ФИТ,студент,Python Basics,підручник,завершення,2025-11-08,8.2,1
U1927,ФКБ,студент,Database Design,відеолекція,завершення,2025-08-29,12.9,3
U1928,ФИС,студент,Big Data Systems,стаття,пошук,2025-05-26,3.3,2
